ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΒΛΑΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΒΛΑΧΟΥ ΑΛΕΞΑΝΔΡΑ του Λεωνίδα,ΔΑΛΙΑΝΗ ΦΩΤΕΙΝΗ του Κωνσταντίνου,ΜΠΕΝΤΕΒΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Κυριάκου,ΣΠΥΡΟΠΟΥΛΟΣ ΑΠΟΣΤΟΛΟΣ του Ροβέρτου,ΣΥΡΙΖΑ,ΓΙΑΝΝΟΥΛΗ ΑΝΤΩΝΙΑ του Κωνσταντίνου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΔΙΟΝΥΣΙΟΣ του Γεωργίου,ΠΑΠΑΗΛΙΟΥ ΓΕΩΡΓΙΟΣ του Ηλία,ΣΤΑΪΚΟΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΦΙΛΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΓΙΑΝΝΑΚΟΥΡΑΣ ΕΥΑΓΓΕΛΟΣ (ΒΑΓΓΕΛΗΣ) του Θεοχάρη,ΓΙΑΝΝΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Σπυρίδωνα,ΚΩΝΣΤΑΝΤΙΝΟΠΟΥΛΟΣ ΟΔΥΣΣΕΑΣ του Κωνσταντίνου,ΛΙΛΗ ΑΙΜΙΛΙΑ του Παναγιώτη,ΣΑΡΑΝΤΟΠΟΥΛΟΥ ΑΔΑΜΑΝΤΙΑ (ΔΙΑΜΑΝΤΩ) του Αριστείδη,Κ.Κ.Ε.,ΑΣΗΜΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΚΑΡΑΘΑΝΑΣΗ ΔΑΝΑΗ του Παρασκευά,ΚΑΤΣΙΡΟΥΜΠΑΣ ΓΕΩΡΓΙΟΣ του Ευθυμίου,ΠΑΝΟΥΣΗ ΠΑΝΑΓΙΩΤΑ του Βασιλείου,ΡΟΥΣΑΛΗΣ ΙΩΑΝΝΗΣ του Παναγιώτη,Ελληνική Λύση - Κ. Βελόπουλος,ΑΡΒΑΝΙΤΙΔΟΥ ΕΙΡΗΝΗ του Μιλτιάδη,ΝΙΚΟΛΑΟΥ ΑΝΤΩΝΙΟΣ του Αναστασίου,ΣΑΡΑΝΤΙΔΗΣ ΕΥΑΓΓΕΛΟΣ του Πέτρου,ΣΩΤΗΡΙΟΥ ΔΗΜΗΤΡΑ του Χρήστου,ΧΑΣΑΠΗΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΛΕΞΑΝΔΡΗΣ ΣΑΡΑΝΤΟΣ του Νικολάου,ΓΚΑΡΤΖΟΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,ΚΟΠΕΪΤΖ ΓΟΥΕΝΤΙ του Τζορτζ Χένρι,ΠΑΠΑΔΟΠΟΥΛΟΥ ΓΕΩΡΓΙΑ του Βασιλείου,ΧΟΥΝΤΗΣ ΠΑΝΑΓΙΩΤΗΣ του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΗΜΟΠΟΥΛΟΥ ΝΑΤΑΛΙΑ του Βασιλείου,ΛΟΥΦΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ ΠΑΝΑΓΙΩΤΗΣ του Γεωργίου,Κ.Κ.Ε. (μ-λ),ΚΑΤΡΑΛΗΣ ΒΑΣΙΛΕΙΟΣ του Κωνσταντίνου,Ο.Κ.Δ.Ε.,ΚΑΡΔΑΣΗΣ ΣΩΤΗΡΙΟΣ του Σπυρίδωνος,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΙΩΑΝΝΙΔΟΥ ΑΛΕΞΑΝΔΡΑ του Αναστασίου,ΚΑΣΣΕΛΟΥΡΗΣ ΧΡΗΣΤΟΣ του Γεωργίου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΔΗΜΗΤΡΙΟΣ του Αποστόλου,Κίνημα 21,ΓΙΑΝΝΟΥΛΗΣ ΣΩΤΗΡΙΟΣ του Κωνσταντίνου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΑΒΡΑΝΤΙΝΗ ΛΑΣΚΑΡΙΝΑ του Βασιλείου,ΓΑΡΤΑΓΑΝΗΣ ΧΑΡΑΛΑΜΠΟΣ του Κωνσταντίνου,ΣΤΑΘΗΣ ΔΙΟΝΥΣΙΟΣ του Γρηγορίου,ΝΙΚΗ,ΔΙΑΜΑΝΤΟΠΟΥΛΟΣ ΑΝΤΩΝΙΟΣ του Ευαγγέλου,ΜΑΝΤΖΙΩΡΗ ΧΑΙΔΩ του Γεωργίου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,κοινωνία αξιών,ΚΑΛΟΓΕΡΟΠΟΥΛΟΥ ΛΑΜΠΡΙΝΗ του Χρήστου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΠΑΠΑΣΩΤΗΡΙΟΥ ΣΤΥΛΙΑΝΗ του Αλεξίου,Ο.Α.Κ.Κ.Ε.,ΓΚΟΡΟΓΙΑΣ ΤΑΞΙΑΡΧΗΣ του Παναγιώτη,Μ-Λ Κ.Κ.Ε.,ΑΔΡΙΑΝΟΣ ΙΑΣΩΝ-ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,Ελλήνων Συνέλευσις,ΑΝΑΓΝΩΣΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΓΙΑΝΝΑΚΑΚΗΣ ΣΤΥΛΙΑΝΟΣ του Μιχαήλ,ΘΕΟΔΟΣΙΟΥ ΑΘΑΝΑΣΙΟΣ του Σωτηρίου,ΚΑΡΑΜΠΗ ΙΩΑΝΝΑ του Δημητρίου,ΤΑΜΠΑΚΗ ΜΑΡΙΝΑ του Δημητρίου,Ένωση Κεντρώων,ΓΙΑΝΝΟΠΟΥΛΟΥ ΑΝΑΣΤΑΣΙΑ του Αναστασίου,ΣΑΚΑΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αλέξανδρου,ΣΩΤΗΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Αγγελή,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΑΝΤΩΝΙΟΥ ΔΗΜΗΤΡΙΟΣ του Γεώργιου,ΖΑΦΕΙΡΟΠΟΥΛΟΣ ΜΠΑΜΠΗΣ του Παναγώτη,ΧΑΤΖΟΥΔΗ ΕΛΕΝΗ του Αθανάσιου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΑΝΤΩΝΙΟΥ ΜΑΡΙΑ του Νικολάου,ΔΡΑΚΟΣ ΔΗΜΗΤΡΙΟΣ του Κανέλλου,ΠΑΝΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΓΚΑΒΕΤΑΣ ΣΤΑΜΑΤΙΟΣ του Παντελή,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΓΡΗΓΟΡΙΟΥ ΠΟΛΥΞΕΝΗ του Δημητρίου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΚΟΥΒΕΛΑΣ ΔΗΜΗΤΡΙΟΣ του Αλεξίου,ΣΠΥΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΒΑΣΙΛΕΙΟΥ ΑΘΑΝΑΣΙΟΣ του Αναστασίου,ΔΗΜΗΤΡΙΟΥ ΑΛΕΞΑΝΔΡΑ του Παναγιώτη,Οικολόγοι Πράσινοι,ΔΡΟΥΖΙΑΣ ΘΕΟΔΩΡΟΣ του Νικολάου,ΚΑΡΒΕΛΑΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΣΑΡΑΝΤΗ ΕΛΕΝΗ του Κωνσταντίνου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΑΡΑΔΗΜΑΣ ΓΕΩΡΓΙΟΣ του Χρήστου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΠΑΠΑΔΟΠΟΥΛΟΣ ΑΘΑΝΑΣΙΟΣ του Βασιλείου
45 - Αρκαδίας,190 E.T. Δήμου Νότιας Κυνουρίας,490,141,3,1,4,137,54,41,2,1,1,4,23,2,0,5,4,2,11,2,0,5,0,1,19,1,3,1,3,6,3,1,0,1,0,0,7,0,2,0,0,1,7,3,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1
45 - Αρκαδίας,191 E.T. Δήμου Νότιας Κυνουρίας,488,128,2,0,2,126,41,29,0,0,1,4,22,5,1,2,3,2,15,2,1,8,0,2,21,0,1,0,4,10,10,3,0,0,0,0,1,1,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
45 - Αρκαδίας,192 E.T. Δήμου Νότιας Κυνουρίας,504,298,12,1,13,285,134,100,1,13,10,5,33,7,1,14,5,2,32,11,0,13,2,4,49,0,0,0,0,45,4,3,0,0,0,0,7,1,2,1,0,0,2,0,2,1,1,0,0,3,0,1,1,0,0,1,0,1,0,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,3,0,0,2,0,0,3,3
45 - Αρκαδίας,193 E.T. Δήμου Νότιας Κυνουρίας,510,302,9,2,11,291,117,70,2,7,22,8,60,6,0,17,27,1,35,12,0,17,4,0,46,0,2,0,0,44,3,1,1,0,0,0,6,1,1,2,2,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,11,8
45 - Αρκαδίας,194 E.T. Δήμου Νότιας Κυνουρίας,487,324,7,2,9,315,136,86,3,13,14,7,51,7,1,15,15,1,31,8,0,20,0,1,57,0,2,1,0,53,8,3,1,1,1,0,4,0,1,2,0,0,4,1,2,0,0,0,0,3,3,0,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,2,1,8,5
45 - Αρκαδίας,195 E.T. Δήμου Νότιας Κυνουρίας,538,336,3,0,3,333,180,126,2,13,17,5,46,4,2,14,15,1,23,4,2,14,0,1,42,0,2,1,0,39,5,1,1,0,1,0,6,2,2,1,0,0,5,1,2,0,0,0,0,2,1,1,0,2,1,1,0,0,0,3,0,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,10,6
45 - Αρκαδίας,196 E.T. Δήμου Νότιας Κυνουρίας,487,305,4,5,9,296,150,93,2,16,12,16,48,8,3,9,18,2,27,10,0,10,3,2,33,0,1,0,2,27,8,3,0,1,1,1,4,0,0,2,0,1,6,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,7
45 - Αρκαδίας,197 E.T. Δήμου Νότιας Κυνουρίας,506,291,7,2,9,282,125,79,1,9,15,7,43,11,0,9,15,2,22,4,1,13,1,2,43,0,1,0,0,39,16,5,1,0,4,3,4,0,0,2,0,0,5,2,1,0,0,0,0,2,0,0,0,0,0,2,0,1,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,1,0,0,5,1
45 - Αρκαδίας,198 E.T. Δήμου Νότιας Κυνουρίας,510,278,4,1,5,273,136,81,4,11,17,3,32,6,1,4,15,1,24,7,0,13,0,0,41,1,0,0,1,35,5,1,0,0,0,3,4,0,0,0,1,0,1,1,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,3,1,1,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,0,0,9,7
45 - Αρκαδίας,199 E.T. Δήμου Νότιας Κυνουρίας,147,59,0,0,0,59,17,16,0,0,0,0,8,2,1,3,0,0,9,1,0,7,0,0,21,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,200 E.T. Δήμου Νότιας Κυνουρίας,73,22,1,1,2,20,12,8,1,0,0,0,1,0,0,1,0,0,4,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45 - Αρκαδίας,201 E.T. Δήμου Νότιας Κυνουρίας,92,30,0,0,0,30,19,16,1,1,0,0,4,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45 - Αρκαδίας,202 E.T. Δήμου Νότιας Κυνουρίας,130,52,0,0,0,52,33,29,0,1,0,0,1,0,0,0,0,1,6,3,0,2,0,0,6,0,0,0,0,6,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,203 E.T. Δήμου Νότιας Κυνουρίας,330,81,0,0,0,81,48,31,2,4,0,7,5,1,0,1,1,0,17,5,0,9,0,0,1,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1
45 - Αρκαδίας,204 E.T. Δήμου Νότιας Κυνουρίας,424,209,2,3,5,204,115,90,2,4,5,2,22,2,7,4,4,0,30,6,0,22,0,0,12,1,0,0,0,9,7,2,1,0,0,0,4,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,1,1
45 - Αρκαδίας,205 E.T. Δήμου Νότιας Κυνουρίας,388,180,5,1,6,174,80,43,0,10,5,6,13,3,0,2,1,1,34,16,1,16,0,1,10,0,0,0,1,7,12,8,1,1,0,1,5,0,0,1,0,0,2,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,2,0,0,0,2,0,1,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0
45 - Αρκαδίας,206 E.T. Δήμου Νότιας Κυνουρίας,63,16,0,1,1,15,1,1,0,0,0,0,3,1,0,0,1,0,7,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,207 E.T. Δήμου Νότιας Κυνουρίας,566,285,4,2,6,279,105,73,3,8,4,6,42,9,1,16,3,3,49,7,0,35,0,5,28,0,0,0,2,23,12,4,2,0,3,0,13,3,2,7,0,0,11,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,1,0,0,0,0,2,0,0,1,2,1,5,3
45 - Αρκαδίας,208 E.T. Δήμου Νότιας Κυνουρίας,433,199,2,0,2,197,115,76,6,17,3,7,17,3,2,7,3,0,33,23,0,10,0,0,11,0,0,0,2,7,7,4,0,0,1,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4
45 - Αρκαδίας,209 E.T. Δήμου Νότιας Κυνουρίας,310,167,0,0,0,167,57,33,2,15,2,4,37,13,1,8,9,0,22,11,1,8,0,1,14,0,3,0,0,8,5,1,0,1,2,0,3,0,0,1,0,2,3,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,7,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,3
45 - Αρκαδίας,210 E.T. Δήμου Νότιας Κυνουρίας,323,175,5,2,7,168,79,61,1,5,2,1,15,3,1,1,3,2,27,8,0,19,0,0,13,0,0,0,0,12,7,4,0,0,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,1,6,6
45 - Αρκαδίας,211 E.T. Δήμου Νότιας Κυνουρίας,427,258,7,4,11,247,119,92,4,8,3,3,16,5,1,3,3,1,46,15,0,23,1,2,17,2,0,0,0,9,9,0,0,0,1,2,12,1,2,4,2,0,3,3,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,9,4
45 - Αρκαδίας,212 E.T. Δήμου Νότιας Κυνουρίας,361,232,6,3,9,223,115,87,0,9,7,8,30,7,0,10,7,0,39,13,1,20,0,0,5,0,3,0,0,1,5,0,1,0,1,1,4,1,0,2,0,1,2,0,0,2,0,1,1,2,0,0,1,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,0,0,0,5,3
45 - Αρκαδίας,213 E.T. Δήμου Νότιας Κυνουρίας,554,299,7,1,8,291,138,90,2,16,11,3,32,7,1,6,9,2,61,18,0,34,1,1,18,0,0,0,2,10,5,2,1,1,0,1,10,1,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,4,1,1,0,0,0,3,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,2,0,2,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,2,2,4,2
45 - Αρκαδίας,214 E.T. Δήμου Νότιας Κυνουρίας,534,300,6,3,9,291,148,115,3,6,8,5,32,5,0,5,17,2,60,17,0,39,1,1,17,1,0,0,2,10,2,1,0,1,0,0,6,0,0,6,0,0,3,2,0,1,1,0,0,2,1,0,0,2,2,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,4,1
45 - Αρκαδίας,215 E.T. Δήμου Τρίπολης,158,51,0,0,0,51,18,10,0,0,8,0,14,1,0,5,0,5,16,10,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,216 E.T. Δήμου Τρίπολης,425,163,0,0,0,163,28,16,0,0,7,5,17,8,0,4,4,1,108,106,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
45 - Αρκαδίας,217 E.T. Δήμου Τρίπολης,217,82,0,1,1,81,46,33,0,2,9,2,10,2,0,4,1,1,12,11,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
45 - Αρκαδίας,218 E.T. Δήμου Τρίπολης,172,83,0,0,0,83,20,8,0,0,7,4,10,2,0,3,3,1,33,26,0,5,0,0,10,2,0,0,0,2,1,0,0,0,0,0,2,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,219 E.T. Δήμου Τρίπολης,434,188,3,2,5,183,63,24,3,2,9,15,28,6,1,12,2,0,56,47,0,9,0,0,11,4,1,0,0,0,2,1,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8,4
45 - Αρκαδίας,220 E.T. Δήμου Τρίπολης,292,124,3,1,4,120,74,29,0,1,25,10,9,5,0,3,0,0,15,8,0,7,0,0,3,0,0,1,1,0,8,2,2,1,0,2,3,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
45 - Αρκαδίας,221 E.T. Δήμου Τρίπολης,272,97,4,0,4,93,38,22,1,1,10,2,14,3,5,2,4,0,28,23,0,4,0,1,1,0,0,0,0,0,4,2,1,0,0,1,2,1,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45 - Αρκαδίας,222 E.T. Δήμου Τρίπολης,316,141,1,0,1,140,62,37,1,0,19,3,18,4,1,7,6,0,39,27,0,11,0,0,12,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
45 - Αρκαδίας,223 E.T. Δήμου Τρίπολης,392,93,4,0,4,89,42,23,3,1,10,5,10,0,1,3,4,1,30,27,0,3,0,0,3,1,0,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,224 E.T. Δήμου Τρίπολης,194,37,0,1,1,36,8,3,1,0,1,1,3,0,1,1,1,0,17,12,0,4,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,225 E.T. Δήμου Τρίπολης,318,88,4,0,4,84,34,17,0,0,7,5,17,3,1,3,4,3,19,16,0,3,0,0,6,3,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2
45 - Αρκαδίας,226 E.T. Δήμου Τρίπολης,106,40,2,0,2,38,19,3,1,1,14,0,3,0,0,0,2,0,8,6,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
